Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Outdoor Air Relative Humidity [%](TimeStep),Environment:Site Wind Speed [m/s](TimeStep),Environment:Site Wind Direction [deg](TimeStep),Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](TimeStep),Environment:Site Direct Solar Radiation Rate per Area [W/m2](TimeStep),EMS:Building Mean Temperature [C](TimeStep),EMS:Building Mean PPD [%](TimeStep),EMS:Building Total Occupants [%](TimeStep),EMS:Occupancy Flag [](TimeStep),EMS:Indoor Air Temperature Setpoint [](TimeStep),SPACE1-1:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),SPACE1-1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),Whole Building:Facility Total HVAC Electric Demand Power [W](TimeStep),MAIN HEATING COIL 1:Heating Coil Electric Power [W](TimeStep),OUTSIDE AIR INLET NODE 1:System Node Temperature [C](TimeStep),OUTSIDE AIR INLET NODE 1:System Node Mass Flow Rate [kg/s](TimeStep),SPACE1-1 IN NODE:System Node Temperature [C](TimeStep),SPACE1-1 IN NODE:System Node Mass Flow Rate [kg/s](TimeStep),SPACE2-1 IN NODE:System Node Temperature [C](TimeStep),SPACE2-1 IN NODE:System Node Mass Flow Rate [kg/s](TimeStep),SPACE3-1 IN NODE:System Node Temperature [C](TimeStep),SPACE3-1 IN NODE:System Node Mass Flow Rate [kg/s](TimeStep),SPACE4-1 IN NODE:System Node Temperature [C](TimeStep),SPACE4-1 IN NODE:System Node Mass Flow Rate [kg/s](TimeStep),SPACE5-1 IN NODE:System Node Temperature [C](TimeStep),SPACE5-1 IN NODE:System Node Mass Flow Rate [kg/s](TimeStep),VAV SYS 1 OUTLET NODE:System Node Temperature [C](TimeStep),VAV SYS 1 OUTLET NODE:System Node Mass Flow Rate [kg/s](TimeStep),MIXED AIR NODE 1:System Node Temperature [C](TimeStep),MIXED AIR NODE 1:System Node Mass Flow Rate [kg/s](TimeStep),VAV SYS 1 INLET NODE:System Node Temperature [C](TimeStep),VAV SYS 1 INLET NODE:System Node Mass Flow Rate [kg/s](TimeStep) 
 03/24  06:30:00,3.9,93.0,1.05,325.0,23.0,0.0,13.783608680448456,98.89262656817042,0.0,0.0,12.8,12.8,40.0,630.4715456214304,0.0,3.9,0.2769311893313138,12.424261693700315,0.35352498872576279,12.424261693700315,0.15235871715606565,12.424261693700315,0.3439702593007421,12.424261693700315,0.15235871715606567,12.424261693700315,0.6506129002880642,12.424261693700315,1.6528255826267,12.04807472638169,1.6528255826267,13.687629147828457,1.6528255826267003 
 03/24  06:45:00,3.9,93.0,0.525,342.5,33.5,0.0,13.788072065705365,98.89030570808782,0.0,0.0,12.8,12.8,40.0,630.4715456214304,0.0,3.9,0.2769311893313138,12.409925012667462,0.35352498872576279,12.409925012667462,0.15235871715606565,12.409925012667462,0.3439702593007421,12.409925012667462,0.15235871715606567,12.409925012667462,0.6506129002880642,12.409925012667462,1.6528255826267,12.033733096094077,1.6528255826267,13.670423115046987,1.6528255826267003 
 03/24  07:00:00,3.9,93.0,0.0,0.0,44.0,0.0,13.80402503665869,98.87062591119417,0.0,0.0,12.8,12.8,40.0,630.4715456214304,0.0,3.9,0.2769311893313138,12.400877850490698,0.35352498872576279,12.400877850490698,0.15235871715606565,12.400877850490698,0.3439702593007421,12.400877850490698,0.15235871715606567,12.400877850490698,0.6506129002880642,12.400877850490698,1.6528255826267,12.024681263170264,1.6528255826267,13.659569792577534,1.6528255826267003 
 03/24  07:15:00,3.75,94.75,0.775,337.5,54.5,0.0,13.831814388394767,98.83247595479463,0.0,0.0,12.8,21.1,23.900000000000003,10820.558197010767,10190.086651389336,3.75,0.2769311893313138,18.48355391754551,0.35352498872576279,18.48355391754551,0.15235871715606565,18.48355391754551,0.3439702593007421,18.48355391754551,0.15235871715606567,18.48355391754551,0.6506129002880643,18.48355391754551,1.6528255826267003,12.14858700400311,1.6528255826267003,13.83875315226083,1.6528255826267003 
 03/24  07:30:00,3.5999999999999998,96.5,1.55,315.0,65.0,0.0,15.492839966453289,98.78073923196777,0.0,0.0,12.8,21.1,23.9,10820.558197010765,10190.086651389336,3.5999999999999998,0.2769311893313138,18.83862911922486,0.35352498872576279,18.83862911922486,0.15235871715606565,18.83862911922486,0.3439702593007421,18.83862911922486,0.15235871715606567,18.83862911922486,0.6506129002880642,18.83862911922486,1.6528255826267,12.503693847821639,1.6528255826267,14.295648236264734,1.6528255826267003 
 03/24  07:45:00,3.4499999999999999,98.25,2.325,292.5,80.25,0.25,16.165863957568225,95.51234054857415,0.0,0.0,12.8,21.1,23.9,10820.558197010767,10190.086651389336,3.4499999999999999,0.2769311893313138,19.170015275814444,0.35352498872576279,19.170015275814444,0.15235871715606565,19.170015275814444,0.3439702593007421,19.170015275814444,0.15235871715606565,19.170015275814444,0.6506129002880642,19.170015275814444,1.6528255826266998,12.835131847914337,1.6528255826266998,14.724113188976516,1.6528255826267003 
 03/24  08:00:00,3.3,100.0,3.1,270.0,95.5,0.5,16.692260947834084,91.5197630216476,0.0,0.0,12.8,21.1,23.9,10820.558197010765,10190.086651389336,3.3,0.2769311893313138,19.41763173596933,0.35352498872576279,19.41763173596933,0.15235871715606565,19.41763173596933,0.3439702593007421,19.41763173596933,0.15235871715606567,19.41763173596933,0.6506129002880642,19.41763173596933,1.6528255826267,13.082812554771042,1.6528255826267,15.05196462063104,1.6528255826267003 
 03/24  08:15:00,3.4499999999999999,99.0,2.7,270.0,110.75,0.75,17.06113022386958,87.31069851184899,0.0,1.0,22.5,21.1,23.9,11950.014512758366,10190.086651389336,3.4499999999999999,0.4736965446086742,18.011424213907554,0.7104647810276075,18.011424213907554,0.31798600475631719,18.011424213907554,0.6737973697196601,18.011424213907554,0.31798600475631719,18.011424213907554,0.8069582885992935,18.011424213907554,2.8271924488591955,13.914113872172841,2.8271924488591955,16.020331016022579,2.8271924488591955 
 03/24  08:30:00,3.5999999999999998,98.0,2.3,270.0,126.0,1.0,18.626217775830356,78.29976945858459,0.0,1.0,22.5,21.1,23.900000000000003,11950.014512758364,10190.086651389336,3.5999999999999998,0.4736965446086743,19.081382548616518,0.7104647810276076,19.081382548616518,0.31798600475631719,19.081382548616518,0.6737973697196602,19.081382548616518,0.31798600475631719,19.081382548616518,0.8069582885992936,19.081382548616518,2.8271924488591955,14.984584323534217,2.8271924488591955,17.275729956556569,2.8271924488591955 
 03/24  08:45:00,3.75,97.0,1.9,270.0,162.25,1.0,19.74382239711967,61.554116731377259,0.0,1.0,22.5,21.1,23.9,11950.014512758366,10190.086651389336,3.75,0.4736965446086742,19.879073203104278,0.7104647810276075,19.879073203104278,0.31798600475631719,19.879073203104278,0.6737973697196601,19.879073203104278,0.31798600475631719,19.879073203104278,0.8069582885992935,19.879073203104278,2.8271924488591955,15.782783261124998,2.8271924488591955,18.20402225947618,2.8271924488591955 
 03/24  09:00:00,3.9,96.0,1.5,270.0,198.5,1.0,20.613281466727977,45.453080018133267,0.0,1.0,22.5,21.1,23.9,8553.318962295252,6793.391100926224,3.8999999999999996,0.4736965446086742,19.358667623965855,0.7104647810276075,19.358667623965855,0.31798600475631719,19.358667623965855,0.67379736971966,19.358667623965855,0.31798600475631719,19.358667623965855,0.8069582885992934,19.358667623965855,2.8271924488591955,16.42357921818286,2.8271924488591955,18.943223887994749,2.8271924488591955 
 03/24  09:15:00,4.175,95.25,1.9,302.5,234.75,1.0,20.7282378395275,32.70881942841994,0.0,1.0,22.5,21.1,23.9,6128.848344579641,5095.043325694668,4.175,0.5196184345901375,16.33713836008991,0.47635834487515107,16.33713836008991,0.21264405251577216,16.33713836008991,0.45641255170862807,16.33713836008991,0.21264405251577216,16.33713836008991,0.6250309608090356,16.338134309522649,1.983089962424359,14.157324036129794,1.983089962424359,19.136230818676745,1.983089962424359 
 03/24  09:30:00,4.45,94.5,2.3,335.0,271.0,1.0,20.96737525612067,27.70441434888387,0.0,1.0,22.5,21.1,23.9,292.295334520206,0.0,4.45,0.5655403245716006,12.005236239932174,0.23587614425034804,12.005236239932174,0.10447804443042429,12.005236239932174,0.2327368254424244,12.005236239932174,0.1044780444304243,12.005236239932174,0.4314417046737559,12.005006015424865,1.109010763227377,11.74522176289258,1.109010763227377,19.334614321606496,1.109010763227377 
 03/24  09:45:00,4.725,93.75,2.7,7.5,256.75,0.75,20.594620316372834,25.185307427915516,0.0,1.0,22.5,21.1,23.9,276.58964198536389,0.0,4.725,0.5655400441812148,12.000055560016833,0.229208471961535,12.000055560016833,0.10152469209438324,12.000055560016833,0.22615789442538287,12.000055560016833,0.10152469209438325,12.000055560016833,0.41924584693818836,11.999186285952668,1.0776610612263309,11.74624367993414,1.0776610612263309,19.495269603225137,1.0776615975138726 
 03/24  10:00:00,5.0,93.0,3.1,40.0,242.5,0.5,20.373992132542968,24.52361976688423,0.0,1.0,22.5,21.1,23.9,265.93152016293956,0.0,5.0,0.5655403245716006,11.995710767068335,0.22457586938564215,11.995710767068335,0.09947274547090898,11.995710767068335,0.22158694800570015,11.995710767068335,0.099472745470909,11.995710767068335,0.41077234081584848,11.996111925031329,1.0558806491490088,11.747941846042274,1.0558806491490088,19.524244211302145,1.0558806491490088 
 03/24  10:15:00,4.85,93.75,3.625,42.5,228.25,0.25,20.27687909707665,27.05565716328274,0.0,1.0,22.5,21.1,23.9,268.06445045333018,0.0,4.85,0.5655403245716009,12.002460029015833,0.22551039942699423,12.002460029015833,0.09988668250338108,12.002460029015833,0.22250904021555929,12.002460029015833,0.09988668250338109,12.002460029015833,0.41248169228668588,12.000934942146064,1.0602744969360015,11.751831238676676,1.0602744969360015,19.633108776615395,1.0602744969360015 
 03/24  10:30:00,4.7,94.5,4.15,45.0,214.0,0.0,20.272266991434856,27.95175475926552,0.0,1.0,22.5,21.1,23.9,268.58092559770429,0.0,4.7,0.5655403245716012,12.002282931324793,0.22573614242081839,12.002282931324793,0.09998667221032484,12.002282931324793,0.2227317787545306,12.002282931324793,0.09998667221032486,12.002282931324793,0.4128945994180246,12.000210441486312,1.0613358650140233,11.750898316328822,1.0613358650140233,19.78324758814573,1.0613358650140233 
 03/24  10:45:00,4.550000000000001,95.25,4.675000000000001,47.5,212.75,0.0,20.25046359274647,28.004171912391486,0.0,1.0,22.5,21.1,23.9,268.8702263565101,0.0,4.550000000000001,0.5655403245716008,12.002266165161675,0.2258624984095989,12.002266165161675,0.10004263983117864,12.002266165161675,0.22285645304831254,12.002266165161675,0.10004263983117866,12.002266165161675,0.41312571750488527,12.00011551327718,1.061929948625154,11.750690585654855,1.061929948625154,19.94230933072888,1.061929948625154 
 03/24  11:00:00,4.4,96.0,5.2,50.0,211.5,0.0,20.222567818050345,28.016425608473914,0.0,1.0,22.5,21.1,23.9,269.21414804955637,0.0,4.4,0.565540324571601,12.002229327052616,0.22601262438330384,12.002229327052616,0.10010913603494165,12.002229327052616,0.22300458096793569,12.002229327052616,0.10010913603494166,12.002229327052616,0.4134003133365956,12.000145220862385,1.0626357907577185,11.750578423207442,1.0626357907577185,20.099590712105284,1.0626357907577185 
 03/24  11:15:00,4.550000000000001,94.25,4.925000000000001,45.0,210.25,0.0,20.200627130063933,28.125658079466417,0.0,1.0,22.5,21.1,23.9,260.59476974887459,0.0,4.550000000000001,0.5655403245716002,11.997794173506188,0.2222214138714343,11.997794173506188,0.0984298722774173,11.997794173506188,0.21926382837118314,11.997794173506188,0.0984298722774173,11.997794173506188,0.4064657997544081,11.996138654669997,1.04481078655186,11.750437214047264,1.04481078655186,20.23166245695473,1.04481078655186 
 03/24  11:30:00,4.7,92.5,4.65,40.0,209.0,0.0,20.21732794759123,28.14644191782357,0.0,1.0,22.5,21.1,23.9,252.91730431236199,0.0,4.7,0.5655403245716008,11.997937539189783,0.21879248941004013,11.997937539189783,0.09691107806715634,11.997937539189783,0.21588054009350234,11.997937539189783,0.09691107806715635,11.997937539189783,0.40019394458430115,11.99650996649672,1.0286891302221564,11.754303177198605,1.0286891302221564,20.351360487822814,1.0286891302221564 
 03/24  11:45:00,4.85,90.75,4.375,35.0,247.75,0.25,20.257661631388979,27.906162205743983,0.0,1.0,22.5,21.1,23.9,245.9127785928258,0.0,4.85,0.5655403245716008,11.99795673051066,0.21561934982461179,11.99795673051066,0.09550558019604286,11.99795673051066,0.21274963240402243,11.99795673051066,0.09550558019604286,11.99795673051066,0.39438994623484549,11.996772652494825,1.0137700888555655,11.75779836877618,1.0137700888555655,20.455386592372727,1.0137700888555655 
 03/24  12:00:00,5.0,89.0,4.1,30.0,286.5,0.5,20.361276305533229,26.846665759857776,0.0,1.0,22.5,21.1,23.9,239.07468978804946,0.0,5.0,0.5655403245716006,11.997975109227145,0.2124785595713023,11.997975109227145,0.09411441100988033,11.997975109227145,0.20965064350347499,11.997975109227145,0.09411441100988033,11.997975109227145,0.3886451181378068,11.996807334726589,0.9990031432323447,11.761031333118046,0.9990031432323447,20.562851019786316,0.9990031432323447 
 03/24  12:15:00,4.725,90.0,4.225,30.0,325.25,0.75,20.51758682703779,25.176977092389877,0.0,1.0,22.5,21.1,23.9,244.47706205725144,0.0,4.725,0.565540324571601,12.00391859604463,0.21496350269061,12.00391859604463,0.09521508186598248,12.00391859604463,0.21210251405965487,12.00391859604463,0.09521508186598249,12.00391859604463,0.39319033443688936,12.002552757473236,1.010686514919119,11.764230290730147,1.010686514919119,20.686956092732076,1.010686514919119 
 03/24  12:30:00,4.45,91.0,4.35,30.0,364.0,1.0,20.66136447272765,23.152118270584177,0.0,1.0,22.5,21.1,23.9,249.09721662776287,0.0,4.45,0.5655403245716003,12.003723385320212,0.21706735958584326,12.003723385320212,0.09614695590044246,12.003723385320212,0.21417837033811794,12.003723385320212,0.09614695590044246,12.003723385320212,0.3970385048746157,12.002164984038986,1.0205781465994617,11.761684472686444,1.0205781465994617,20.827649213978949,1.0205781465994617 
 03/24  12:45:00,4.175,92.0,4.475,30.0,326.25,1.0,20.790177543715509,21.2883779283845,0.0,1.0,22.5,21.1,23.9,253.48368348847399,0.0,4.175,0.5655403245716004,12.003673782435735,0.21904717327799984,12.003673782435735,0.09702388673018148,12.003673782435735,0.21613183432721437,12.003673782435735,0.09702388673018149,12.003673782435735,0.40065978754817807,12.002039289255095,1.0298865686137553,11.759527073079177,1.0298865686137553,20.974682378451118,1.0298865686137553 
 03/24  13:00:00,3.9,93.0,4.6,30.0,288.5,1.0,20.82924245550273,20.422127868814269,0.0,1.0,22.5,21.1,23.9,1759.9278613690279,0.0,3.9,0.4736965446086742,18.884159955390545,0.7104647810276075,18.884159955390545,0.31798600475631719,18.884159955390545,0.6737973697196601,18.884159955390545,0.31798600475631719,18.884159955390545,0.8069582885992935,18.884159955390545,2.8271924488591955,18.27134674535374,2.8271924488591955,21.156802365183073,2.8271924488591955 
 03/24  13:15:00,3.75,94.75,4.75,30.0,250.75,1.0,21.127986240143355,20.36078622841483,0.0,1.0,22.5,21.1,23.9,1759.9278613690279,0.0,3.75,0.4736965446086742,19.002532129379416,0.7104647810276075,19.002532129379416,0.31798600475631719,19.002532129379416,0.6737973697196601,19.002532129379416,0.31798600475631719,19.002532129379416,0.8069582885992935,19.002532129379416,2.8271924488591955,18.389725760472996,2.8271924488591955,21.32927152471043,2.8271924488591955 
 03/24  13:30:00,3.5999999999999998,96.5,4.9,30.0,213.0,1.0,21.246654289130587,18.669888896306106,0.0,1.0,22.5,21.1,23.9,1759.9278613690279,0.0,3.5999999999999998,0.4736965446086742,19.118167703943976,0.7104647810276075,19.118167703943976,0.31798600475631719,19.118167703943976,0.6737973697196601,19.118167703943976,0.31798600475631719,19.118167703943976,0.8069582885992935,19.118167703943976,2.8271924488591955,18.505383241380917,2.8271924488591955,21.498382646208623,2.8271924488591955 
 03/24  13:45:00,3.4499999999999999,98.25,5.050000000000001,30.0,201.5,1.0,21.293241425091723,17.767789880700588,0.0,1.0,22.5,21.1,23.9,1759.9278613690279,0.0,3.4499999999999999,0.4736965446086742,19.21015877710054,0.7104647810276075,19.21015877710054,0.31798600475631719,19.21015877710054,0.6737973697196601,19.21015877710054,0.31798600475631719,19.21015877710054,0.8069582885992935,19.21015877710054,2.8271924488591955,18.59739326957552,2.8271924488591955,21.63910976414702,2.8271924488591955 
 03/24  14:00:00,3.3,100.0,5.2,30.0,190.0,1.0,21.335124460011394,17.383005445484988,0.0,1.0,22.5,21.1,23.9,1759.9278613690279,0.0,3.3,0.4736965446086742,19.264507602649254,0.7104647810276075,19.264507602649254,0.31798600475631719,19.264507602649254,0.6737973697196601,19.264507602649254,0.31798600475631719,19.264507602649254,0.8069582885992935,19.264507602649254,2.8271924488591955,18.65176640557208,2.8271924488591955,21.734604023456954,2.8271924488591955 
 03/24  14:15:00,3.3,98.25,5.7,25.0,178.5,1.0,21.361734593198624,17.204872158585578,0.0,1.0,22.5,21.1,23.9,1759.9278613690279,0.0,3.3,0.4736965446086742,19.32901531688793,0.7104647810276075,19.32901531688793,0.31798600475631719,19.32901531688793,0.6737973697196601,19.32901531688793,0.31798600475631719,19.32901531688793,0.8069582885992935,19.32901531688793,2.8271924488591955,18.716277835089149,2.8271924488591955,21.811439128993219,2.8271924488591955 
 03/24  14:30:00,3.3,96.5,6.2,20.0,167.0,1.0,21.3811420332186,17.14303253678355,0.0,1.0,22.5,21.1,23.9,1759.9278613690279,0.0,3.3,0.4736965446086742,19.375245500518127,0.7104647810276075,19.375245500518127,0.31798600475631719,19.375245500518127,0.6737973697196601,19.375245500518127,0.31798600475631719,19.375245500518127,0.8069582885992935,19.375245500518127,2.8271924488591955,18.762511761563777,2.8271924488591955,21.866323256853759,2.8271924488591955 
 03/24  14:45:00,3.3,94.75,6.7,15.0,171.75,0.75,21.38951438647041,17.154536954643665,0.0,1.0,22.5,21.1,23.9,1759.9278613690279,0.0,3.3,0.4736965446086742,19.410394562789234,0.7104647810276075,19.410394562789234,0.31798600475631719,19.410394562789234,0.6737973697196601,19.410394562789234,0.31798600475631719,19.410394562789234,0.8069582885992935,19.410394562789234,2.8271924488591955,18.79765629042937,2.8271924488591955,21.90793995360022,2.8271924488591955 
 03/24  15:00:00,3.3,93.0,7.2,10.0,176.5,0.5,21.39992835575891,17.118867923599156,0.0,1.0,22.5,21.1,23.9,1759.9278613690279,0.0,3.3,0.4736965446086742,19.43471951005899,0.7104647810276075,19.43471951005899,0.31798600475631719,19.43471951005899,0.6737973697196601,19.43471951005899,0.31798600475631719,19.43471951005899,0.8069582885992935,19.43471951005899,2.8271924488591955,18.821968288331115,2.8271924488591955,21.93660004456235,2.8271924488591955 
 03/24  15:15:00,3.175,93.0,6.95,12.5,181.25,0.25,21.413266967525919,17.037469558367194,0.0,1.0,22.5,21.1,23.9,1759.9278613690279,0.0,3.175,0.4736965446086742,19.43202544010942,0.7104647810276075,19.43202544010942,0.31798600475631719,19.43202544010942,0.6737973697196601,19.43202544010942,0.31798600475631719,19.43202544010942,0.8069582885992935,19.43202544010942,2.8271924488591955,18.81926408902611,2.8271924488591955,21.95820997781735,2.8271924488591955 
 03/24  15:30:00,3.05,93.0,6.7,15.0,186.0,0.0,21.427674408953899,16.918319450361538,0.0,1.0,22.5,21.1,23.9,1759.9278613690279,0.0,3.05,0.4736965446086742,19.42573402359221,0.7104647810276075,19.42573402359221,0.31798600475631719,19.42573402359221,0.6737973697196601,19.42573402359221,0.31798600475631719,19.42573402359221,0.8069582885992935,19.42573402359221,2.8271924488591955,18.81295668251559,2.8271924488591955,21.975528957070453,2.8271924488591955 
 03/24  15:45:00,2.925,93.0,6.45,17.5,166.0,0.0,21.44456887078283,16.766968767473867,0.0,1.0,22.5,21.1,23.9,1759.9278613690279,0.0,2.925,0.4736965446086742,19.41709466190548,0.7104647810276075,19.41709466190548,0.31798600475631719,19.41709466190548,0.6737973697196601,19.41709466190548,0.31798600475631719,19.41709466190548,0.8069582885992935,19.41709466190548,2.8271924488591955,18.804299598763796,2.8271924488591955,21.99003720633865,2.8271924488591955 
 03/24  16:00:00,2.8,93.0,6.2,20.0,146.0,0.0,21.43606308224343,16.86257516779443,0.0,1.0,22.5,21.1,23.9,1759.9278613690279,0.0,2.8,0.4736965446086742,19.404300333134765,0.7104647810276075,19.404300333134765,0.31798600475631719,19.404300333134765,0.6737973697196601,19.404300333134765,0.31798600475631719,19.404300333134765,0.8069582885992935,19.404300333134765,2.8271924488591955,18.79148681531822,2.8271924488591955,21.9995604597856,2.8271924488591955 
 03/24  16:15:00,2.8,92.0,6.325,25.0,126.0,0.0,21.403716681492918,17.203075191206787,0.0,1.0,22.5,21.1,23.9,1759.9278613690279,0.0,2.8,0.4736965446086742,19.401579535453803,0.7104647810276075,19.401579535453803,0.31798600475631719,19.401579535453803,0.6737973697196601,19.401579535453803,0.31798600475631719,19.401579535453803,0.8069582885992935,19.401579535453803,2.8271924488591955,18.788744367398505,2.8271924488591955,21.996059221468607,2.8271924488591955 
 03/24  16:30:00,2.8,91.0,6.45,30.0,106.0,0.0,21.35989809145714,17.748623739879809,0.0,1.0,22.5,21.1,23.9,1759.9278613690279,0.0,2.8,0.4736965446086742,19.38582698051581,0.7104647810276075,19.38582698051581,0.31798600475631719,19.38582698051581,0.6737973697196601,19.38582698051581,0.31798600475631719,19.38582698051581,0.8069582885992935,19.38582698051581,2.8271924488591955,18.77296838056638,2.8271924488591955,21.976921570561595,2.8271924488591955 
 03/24  16:45:00,2.8,90.0,6.575,35.0,88.25,0.0,21.304685541868865,18.440669560458198,0.0,1.0,22.5,21.1,23.9,1759.9278613690279,0.0,2.8,0.4736965446086742,19.35941368184282,0.7104647810276075,19.35941368184282,0.31798600475631719,19.35941368184282,0.6737973697196601,19.35941368184282,0.31798600475631719,19.35941368184282,0.8069582885992935,19.35941368184282,2.8271924488591955,18.74652895956235,2.8271924488591955,21.94499913258656,2.8271924488591955 
 03/24  17:00:00,2.8,89.0,6.7,40.0,70.5,0.0,21.240557553066954,19.234690843435087,0.0,1.0,22.5,21.1,23.9,1759.9278613690279,0.0,2.8,0.4736965446086742,19.323519503602,0.7104647810276075,19.323519503602,0.31798600475631719,19.323519503602,0.6737973697196601,19.323519503602,0.31798600475631719,19.323519503602,0.8069582885992935,19.323519503602,2.8271924488591955,18.710605816276993,2.8271924488591955,21.901709449437349,2.8271924488591955 
 03/24  17:15:00,2.8,89.0,6.95,37.5,52.75,0.0,21.16785531955538,20.142176615724475,0.0,1.0,22.5,21.1,23.9,1759.9278613690279,0.0,2.8,0.4736965446086742,19.278712188183488,0.7104647810276075,19.278712188183488,0.31798600475631719,19.278712188183488,0.6737973697196601,19.278712188183488,0.31798600475631719,19.278712188183488,0.8069582885992935,19.278712188183488,2.8271924488591955,18.665775737612245,2.8271924488591955,21.848014936478067,2.8271924488591955 
 03/24  17:30:00,2.8,89.0,7.2,35.0,35.0,0.0,21.08445789640154,21.17248419728573,0.0,1.0,22.5,21.1,23.9,1759.9278613690279,0.0,2.8,0.4736965446086742,19.225471183978926,0.7104647810276075,19.225471183978926,0.31798600475631719,19.225471183978926,0.6737973697196601,19.225471183978926,0.31798600475631719,19.225471183978926,0.8069582885992935,19.225471183978926,2.8271924488591955,18.61250952214832,2.8271924488591955,21.784206668100258,2.8271924488591955 
 03/24  17:45:00,2.8,89.0,7.45,32.5,26.5,0.0,20.98933119077575,22.359514207329178,0.0,1.0,22.5,21.1,23.9,1759.9278613690279,0.0,2.8,0.4736965446086742,19.16289303896235,0.7104647810276075,19.16289303896235,0.31798600475631719,19.16289303896235,0.6737973697196601,19.16289303896235,0.31798600475631719,19.16289303896235,0.8069582885992935,19.16289303896235,2.8271924488591955,18.549906847724885,2.8271924488591955,21.70918397827791,2.8271924488591955 
 03/24  18:00:00,2.8,89.0,7.7,30.0,18.0,0.0,20.90730279040891,23.439016700185119,0.0,1.0,22.5,21.1,23.9,1759.9278613690279,0.0,2.8,0.4736965446086742,19.092821519410469,0.7104647810276075,19.092821519410469,0.31798600475631719,19.092821519410469,0.6737973697196601,19.092821519410469,0.31798600475631719,19.092821519410469,0.8069582885992935,19.092821519410469,2.8271924488591955,18.479811822896126,2.8271924488591955,21.625158599173113,2.8271924488591955 
 03/24  18:15:00,2.6499999999999996,89.0,7.9750000000000009,30.0,0.0,0.0,20.835183895126286,24.428313570583286,0.0,0.0,12.8,12.8,40.0,630.4715456214304,0.0,2.6499999999999996,0.2769311893313138,18.44698924922567,0.35352498872576279,18.44698924922567,0.15235871715606565,18.44698924922567,0.3439702593007421,18.44698924922567,0.15235871715606567,18.44698924922567,0.6506129002880642,18.44698924922567,1.6528255826267,18.07132137591899,1.6528255826267,21.164830498946164,1.6528255826267003 
 03/24  18:30:00,2.5,89.0,8.25,30.0,0.0,0.0,19.537128455476077,31.8684439285659,0.0,0.0,12.8,12.800000000000003,40.0,630.4715456214306,0.0,2.5,0.2769311893313138,17.823858263858705,0.35352498872576279,17.823858263858705,0.15235871715606565,17.823858263858705,0.3439702593007421,17.823858263858705,0.15235871715606567,17.823858263858705,0.6506129002880643,17.823858263858705,1.6528255826267003,17.448126423071196,1.6528255826267003,20.44702919421674,1.6528255826267003 
 03/24  18:45:00,2.35,89.0,8.525,30.0,0.0,0.0,18.65289510592739,45.41028474195012,0.0,0.0,12.8,12.8,40.0,630.4715456214304,0.0,2.35,0.2769311893313138,17.34872435487634,0.35352498872576279,17.34872435487634,0.15235871715606565,17.34872435487634,0.3439702593007421,17.34872435487634,0.15235871715606565,17.34872435487634,0.6506129002880642,17.34872435487634,1.6528255826266998,16.972942390362385,1.6528255826266998,19.90679430221359,1.6528255826267003 
 03/24  19:00:00,2.2,89.0,8.8,30.0,0.0,0.0,18.01074037940003,57.69351414858445,0.0,0.0,12.8,12.8,40.0,630.4715456214304,0.0,2.2,0.2769311893313138,16.72559661724611,0.35352498872576279,16.72559661724611,0.15235871715606565,16.72559661724611,0.3439702593007421,16.72559661724611,0.15235871715606565,16.72559661724611,0.6506129002880642,16.72559661724611,1.6528255826266998,16.349736101457414,1.6528255826266998,19.189084343584168,1.6528255826267003 
 03/24  19:15:00,2.2,89.0,8.525,30.0,0.0,0.0,17.45596845762251,66.91125225714343,0.0,0.0,12.8,12.8,40.0,630.4715456214304,0.0,2.2,0.2769311893313138,16.367015242861969,0.35352498872576279,16.367015242861969,0.15235871715606565,16.367015242861969,0.3439702593007421,16.367015242861969,0.15235871715606567,16.367015242861969,0.6506129002880642,16.367015242861969,1.6528255826267,15.99109961891184,1.6528255826267,18.758961729197304,1.6528255826267003 
 03/24  19:30:00,2.2,89.0,8.25,30.0,0.0,0.0,17.061380003827698,75.34078897011314,0.0,0.0,12.8,12.8,40.0,630.4715456214304,0.0,2.2,0.2769311893313138,16.014657181909024,0.35352498872576279,16.014657181909024,0.15235871715606565,16.014657181909024,0.3439702593007421,16.014657181909024,0.15235871715606567,16.014657181909024,0.6506129002880642,16.014657181909024,1.6528255826267,15.638686062307525,1.6528255826267,18.33628392814538,1.6528255826267003 
 03/24  19:45:00,2.2,89.0,7.9750000000000009,30.0,0.0,0.0,16.69808660381977,79.74040919728573,0.0,0.0,12.8,12.8,40.0,630.4715456214304,0.0,2.2,0.2769311893313138,15.650319758206543,0.35352498872576279,15.650319758206543,0.15235871715606565,15.650319758206543,0.3439702593007421,15.650319758206543,0.15235871715606567,15.650319758206543,0.6506129002880642,15.650319758206543,1.6528255826267,15.27427993259683,1.6528255826267,17.89929287384804,1.6528255826267003 
